사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020010200100110,2020년 1월 2일 09시,목요일,서울특별시 관악구 신림동,중상사고,0,1,0,0,차대차 - 측면충돌,불법유턴,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,72세,중상,이륜,남,38세,상해없음
2020010200100112,2020년 1월 2일 09시,목요일,서울특별시 구로구 구로동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,13세,기타불명,보행자,여,83세,중상
2020010200100183,2020년 1월 2일 12시,목요일,서울특별시 성북구 동선동1가,경상사고,0,0,2,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,자전거,남,14세,상해없음,보행자,여,76세,경상
2020010200100313,2020년 1월 2일 16시,목요일,서울특별시 도봉구 방학동,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,13세,부상신고,승용,여,66세,상해없음
2020010300100139,2020년 1월 3일 10시,금요일,서울특별시 송파구 잠실동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,여,52세,부상신고,승용,여,59세,상해없음
2020010300100140,2020년 1월 3일 10시,금요일,서울특별시 구로구 신도림동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,자전거,남,46세,상해없음,보행자,여,59세,경상
2020010300100267,2020년 1월 3일 14시,금요일,서울특별시 성북구 장위동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,9세,경상,화물,남,48세,상해없음
2020010300100415,2020년 1월 3일 18시,금요일,서울특별시 송파구 가락동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,35세,부상신고,승용,남,52세,상해없음
2020010300100470,2020년 1월 3일 19시,금요일,서울특별시 영등포구 당산동6가,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,26세,부상신고,승용,남,61세,상해없음
2020010400100306,2020년 1월 4일 16시,토요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,64세,경상,자전거,여,20세,상해없음
2020010400100308,2020년 1월 4일 16시,토요일,서울특별시 성동구 성수동1가,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,29세,경상,보행자,남,23세,상해없음
2020010400100463,2020년 1월 4일 21시,토요일,서울특별시 구로구 구로동,경상사고,0,0,2,0,차대사람 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,75세,경상,보행자,여,51세,경상
2020010500100089,2020년 1월 5일 09시,일요일,서울특별시 서대문구 연희동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,26세,부상신고,승용,여,55세,상해없음
2020010500100241,2020년 1월 5일 15시,일요일,서울특별시 영등포구 양평동1가,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,자전거,여,55세,중상,승용,남,82세,상해없음
2020010600100596,2020년 1월 6일 21시,월요일,서울특별시 노원구 공릉동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,자전거,남,57세,중상,승합,남,66세,상해없음
2020010800100090,2020년 1월 8일 07시,수요일,서울특별시 송파구 장지동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,59세,부상신고,화물,남,29세,상해없음
2020010800100123,2020년 1월 8일 08시,수요일,서울특별시 동대문구 전농동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,맑음,교차로 - 교차로안,자전거,여,62세,경상,승용,남,53세,상해없음
2020010800100194,2020년 1월 8일 10시,수요일,서울특별시 강동구 고덕동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,포장 - 젖음/습기,비,교차로 - 교차로부근,자전거,남,85세,경상,승용,여,51세,상해없음
2020010900100044,2020년 1월 9일 06시,목요일,서울특별시 동작구 노량진동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,여,61세,경상,화물,남,52세,상해없음
2020010900100168,2020년 1월 9일 11시,목요일,서울특별시 송파구 가락동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,73세,경상,승용,남,53세,상해없음
2020010900100191,2020년 1월 9일 12시,목요일,서울특별시 동대문구 제기동,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,72세,부상신고,승용,남,64세,상해없음
2020010900100377,2020년 1월 9일 18시,목요일,서울특별시 동대문구 전농동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,자전거,남,18세,상해없음,보행자,여,14세,중상
2020010900100442,2020년 1월 9일 19시,목요일,서울특별시 중랑구 면목동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,73세,경상,화물,남,51세,상해없음
2020011000100336,2020년 1월 10일 15시,금요일,서울특별시 서대문구 홍제동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,59세,상해없음,보행자,여,76세,중상
2020011000100538,2020년 1월 10일 20시,금요일,서울특별시 강남구 역삼동,부상신고사고,0,0,0,1,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,자전거,남,67세,부상신고,승용,여,37세,상해없음
2020011100100093,2020년 1월 11일 08시,토요일,서울특별시 영등포구 도림동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,67세,경상,승용,여,55세,상해없음
2020011200100117,2020년 1월 12일 11시,일요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,13세,경상,승용,남,50세,상해없음
2020011200100178,2020년 1월 12일 14시,일요일,서울특별시 영등포구 당산동6가,중상사고,0,2,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,39세,중상,보행자,여,72세,중상
2020011200100227,2020년 1월 12일 16시,일요일,서울특별시 중구 신당동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,70세,경상,승용,남,41세,상해없음
2020011200100257,2020년 1월 12일 17시,일요일,서울특별시 송파구 문정동,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,자전거,남,45세,상해없음,보행자,여,32세,경상
2020011300100503,2020년 1월 13일 20시,월요일,서울특별시 서초구 양재동,사망사고,1,0,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,여,53세,사망,승합,남,76세,상해없음
2020011400100035,2020년 1월 14일 03시,화요일,서울특별시 광진구 군자동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,19세,상해없음,승용,남,62세,상해없음
2020011400100067,2020년 1월 14일 07시,화요일,서울특별시 중랑구 신내동,사망사고,1,0,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,25세,상해없음,보행자,남,75세,사망
2020011400100524,2020년 1월 14일 20시,화요일,서울특별시 성북구 종암동,부상신고사고,0,0,0,1,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,26세,부상신고,승용,남,51세,상해없음
2020011500100235,2020년 1월 15일 13시,수요일,서울특별시 송파구 오금동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,여,56세,부상신고,승용,여,31세,상해없음
2020011500100387,2020년 1월 15일 17시,수요일,서울특별시 영등포구 대림동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,65세,중상,승용,남,52세,상해없음
2020011600100069,2020년 1월 16일 07시,목요일,서울특별시 노원구 상계동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,여,46세,상해없음,보행자,여,59세,중상
2020011600100087,2020년 1월 16일 08시,목요일,서울특별시 성북구 장위동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,26세,경상,기타불명,기타불명,미분류,기타불명
2020011600100309,2020년 1월 16일 15시,목요일,서울특별시 동작구 상도동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,83세,상해없음,보행자,여,71세,경상
2020011700100002,2020년 1월 17일 00시,금요일,서울특별시 송파구 잠실동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,24세,경상,승용,남,70세,상해없음
2020011700100197,2020년 1월 17일 12시,금요일,서울특별시 송파구 삼전동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,60세,경상,승용,여,38세,상해없음
2020011700100412,2020년 1월 17일 18시,금요일,서울특별시 영등포구 신길동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,57세,경상,승용,남,78세,상해없음
2020011700100467,2020년 1월 17일 19시,금요일,서울특별시 동대문구 장안동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,19세,상해없음,보행자,남,59세,중상
2020011800100392,2020년 1월 18일 17시,토요일,서울특별시 송파구 잠실동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,여,14세,경상,승용,남,47세,상해없음
2020012000100180,2020년 1월 20일 10시,월요일,서울특별시 영등포구 당산동6가,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,25세,경상,승용,남,28세,상해없음
2020012000100289,2020년 1월 20일 13시,월요일,서울특별시 관악구 신림동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,50세,중상,승용,여,50세,상해없음
2020012100100194,2020년 1월 21일 10시,화요일,서울특별시 서초구 방배동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,13세,경상,승용,여,54세,상해없음
2020012100100400,2020년 1월 21일 15시,화요일,서울특별시 성북구 길음동,부상신고사고,0,0,0,1,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,흐림,교차로 - 교차로안,자전거,남,63세,부상신고,승용,여,48세,상해없음
2020012100100552,2020년 1월 21일 18시,화요일,서울특별시 송파구 삼전동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,63세,상해없음,이륜,남,43세,중상
2020012200100245,2020년 1월 22일 13시,수요일,서울특별시 은평구 진관동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,63세,부상신고,승합,남,59세,상해없음
2020012200100270,2020년 1월 22일 14시,수요일,서울특별시 영등포구 당산동3가,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,69세,부상신고,승합,남,53세,상해없음
2020012200100318,2020년 1월 22일 15시,수요일,서울특별시 양천구 신정동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,자전거,여,23세,기타불명,보행자,여,9세,경상
2020012200100409,2020년 1월 22일 17시,수요일,서울특별시 양천구 목동,경상사고,0,0,1,0,차대차 - 측면충돌,불법유턴,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,15세,경상,승용,남,48세,상해없음
2020012200100461,2020년 1월 22일 18시,수요일,서울특별시 관악구 봉천동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,57세,상해없음,보행자,남,60세,중상
2020012300100075,2020년 1월 23일 06시,목요일,서울특별시 구로구 구로동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,77세,중상,승용,남,64세,상해없음
2020012300100388,2020년 1월 23일 15시,목요일,서울특별시 강남구 대치동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,12세,부상신고,승용,여,43세,상해없음
2020012300100435,2020년 1월 23일 16시,목요일,서울특별시 영등포구 대림동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,64세,부상신고,승용,남,59세,상해없음
2020012300100499,2020년 1월 23일 17시,목요일,서울특별시 중랑구 상봉동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,82세,중상,승용,여,38세,상해없음
2020012300100606,2020년 1월 23일 19시,목요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,포장 - 기타,맑음,교차로 - 교차로안,자전거,남,61세,경상,승용,남,38세,상해없음
2020012300100728,2020년 1월 23일 22시,목요일,서울특별시 양천구 목동,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,17세,경상,승용,여,54세,상해없음
2020012400100069,2020년 1월 24일 05시,금요일,서울특별시 성북구 석관동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,61세,중상,승용,남,38세,경상
2020012400100170,2020년 1월 24일 12시,금요일,서울특별시 강북구 수유동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,72세,경상,승합,남,41세,상해없음
2020012500100186,2020년 1월 25일 15시,토요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,44세,경상,승용,남,37세,상해없음
2020012700100118,2020년 1월 27일 11시,월요일,서울특별시 종로구 종로2가,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,31세,부상신고,승합,남,49세,상해없음
2020012700100119,2020년 1월 27일 11시,월요일,서울특별시 강동구 성내동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,기타 - 기타,자전거,남,64세,상해없음,원동기,남,21세,경상
2020012800100234,2020년 1월 28일 13시,화요일,서울특별시 강북구 미아동,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,자전거,남,50세,상해없음,보행자,남,37세,경상
2020012800100346,2020년 1월 28일 17시,화요일,서울특별시 동대문구 용두동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,31세,경상,승용,남,59세,상해없음
2020012800100349,2020년 1월 28일 17시,화요일,서울특별시 송파구 잠실동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,28세,경상,자전거,남,63세,경상
2020012900100065,2020년 1월 29일 07시,수요일,서울특별시 성동구 행당동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,61세,중상,승합,남,55세,상해없음
2020012900100085,2020년 1월 29일 08시,수요일,서울특별시 양천구 신정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,15세,경상,승용,남,36세,상해없음
2020012900100114,2020년 1월 29일 09시,수요일,서울특별시 관악구 봉천동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,76세,상해없음,보행자,여,73세,경상
2020012900100130,2020년 1월 29일 10시,수요일,서울특별시 마포구 노고산동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,56세,경상,승합,남,48세,기타불명
2020012900100133,2020년 1월 29일 10시,수요일,서울특별시 성북구 종암동,부상신고사고,0,0,0,1,차대차 - 기타,중앙선침범,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,80세,부상신고,기타불명,기타불명,미분류,기타불명
2020012900100439,2020년 1월 29일 20시,수요일,서울특별시 금천구 시흥동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,62세,경상,승용,남,64세,상해없음
2020013000100169,2020년 1월 30일 10시,목요일,서울특별시 송파구 송파동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,64세,경상,승용,남,75세,상해없음
2020013000100339,2020년 1월 30일 15시,목요일,서울특별시 구로구 구로동,중상사고,0,1,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,자전거,남,54세,경상,보행자,여,72세,중상
2020013000100519,2020년 1월 30일 21시,목요일,서울특별시 마포구 대흥동,경상사고,0,0,2,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,27세,상해없음,보행자,남,57세,경상
2020013000100522,2020년 1월 30일 21시,목요일,서울특별시 도봉구 창동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,여,64세,경상,승용,남,43세,상해없음
2020020100100223,2020년 2월 1일 14시,토요일,서울특별시 송파구 신천동,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,76세,경상,,,,
2020020100100364,2020년 2월 1일 19시,토요일,서울특별시 성동구 성수동2가,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,32세,경상,승용,남,57세,상해없음
2020020200100086,2020년 2월 2일 08시,일요일,서울특별시 강서구 방화동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,65세,경상,기타불명,기타불명,미분류,기타불명
2020020200100165,2020년 2월 2일 13시,일요일,서울특별시 영등포구 영등포동1가,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,자전거,남,43세,상해없음,보행자,여,45세,경상
2020020200100245,2020년 2월 2일 16시,일요일,서울특별시 강동구 둔촌동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,20세,경상,승용,남,28세,상해없음
2020020200100346,2020년 2월 2일 20시,일요일,서울특별시 성북구 보문동4가,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,32세,상해없음,보행자,여,56세,중상
2020020200100380,2020년 2월 2일 22시,일요일,서울특별시 강동구 천호동,사망사고,1,0,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,74세,사망,화물,남,33세,상해없음
2020020300100070,2020년 2월 3일 08시,월요일,서울특별시 중랑구 면목동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,여,24세,부상신고,이륜,남,34세,상해없음
2020020300100074,2020년 2월 3일 08시,월요일,서울특별시 양천구 신월동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,25세,상해없음,보행자,남,79세,중상
2020020300100262,2020년 2월 3일 13시,월요일,서울특별시 강동구 성내동,부상신고사고,0,0,0,1,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,61세,부상신고,화물,남,59세,상해없음
2020020300100337,2020년 2월 3일 15시,월요일,서울특별시 강남구 대치동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,38세,부상신고,건설기계,남,61세,상해없음
2020020300100393,2020년 2월 3일 17시,월요일,서울특별시 동대문구 휘경동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,69세,경상,승용,남,60세,상해없음
2020020300100395,2020년 2월 3일 17시,월요일,서울특별시 금천구 가산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,80세,경상,화물,남,53세,상해없음
2020020300100480,2020년 2월 3일 19시,월요일,서울특별시 성동구 마장동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,47세,경상,,,,
2020020400100159,2020년 2월 4일 10시,화요일,서울특별시 노원구 상계동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,44세,상해없음,보행자,여,35세,경상
2020020400100218,2020년 2월 4일 12시,화요일,서울특별시 중랑구 망우동,부상신고사고,0,0,0,1,차대차 - 기타,기타,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,51세,부상신고,화물,남,33세,상해없음
2020020400100348,2020년 2월 4일 16시,화요일,서울특별시 성동구 성수동2가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,여,23세,상해없음,보행자,여,68세,경상
2020020400100381,2020년 2월 4일 17시,화요일,서울특별시 영등포구 영등포동6가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,66세,경상,승용,남,66세,상해없음
2020020400100428,2020년 2월 4일 18시,화요일,서울특별시 영등포구 당산동5가,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,자전거,남,31세,부상신고,이륜,남,19세,상해없음
2020020500100042,2020년 2월 5일 04시,수요일,서울특별시 동대문구 이문동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,53세,경상,승용,남,61세,상해없음
2020020500100378,2020년 2월 5일 16시,수요일,서울특별시 도봉구 쌍문동,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,자전거,남,73세,부상신고,승용,남,60세,상해없음
2020020600100186,2020년 2월 6일 10시,목요일,서울특별시 도봉구 방학동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,77세,중상,화물,남,40세,상해없음
2020020600100449,2020년 2월 6일 18시,목요일,서울특별시 중랑구 중화동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,자전거,남,64세,상해없음,이륜,남,49세,중상
2020020600100598,2020년 2월 6일 22시,목요일,서울특별시 마포구 성산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,흐림,교차로 - 교차로횡단보도내,자전거,여,55세,상해없음,이륜,남,16세,경상
2020020700100055,2020년 2월 7일 06시,금요일,서울특별시 중랑구 망우동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,58세,경상,승용,남,71세,상해없음
2020020700100660,2020년 2월 7일 22시,금요일,서울특별시 강서구 내발산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,60세,상해없음,보행자,여,65세,경상
2020020800100503,2020년 2월 8일 21시,토요일,서울특별시 강북구 수유동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,포장 - 건조,흐림,단일로 - 기타,자전거,여,62세,상해없음,이륜,남,26세,경상
2020020900100066,2020년 2월 9일 05시,일요일,서울특별시 은평구 응암동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,78세,경상,,,,
2020021000100468,2020년 2월 10일 18시,월요일,서울특별시 강동구 암사동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,36세,부상신고,승용,남,21세,상해없음
2020021100100105,2020년 2월 11일 08시,화요일,서울특별시 구로구 구로동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,41세,부상신고,승용,남,67세,상해없음
2020021100100134,2020년 2월 11일 09시,화요일,서울특별시 서초구 양재동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,67세,경상,승용,여,45세,상해없음
2020021100100486,2020년 2월 11일 19시,화요일,서울특별시 도봉구 창동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,자전거,남,24세,상해없음,보행자,남,28세,경상
2020021100100521,2020년 2월 11일 20시,화요일,서울특별시 성북구 돈암동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,10세,경상,승용,남,49세,상해없음
2020021200100381,2020년 2월 12일 17시,수요일,서울특별시 성북구 석관동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,51세,부상신고,화물,남,58세,상해없음
2020021300100365,2020년 2월 13일 17시,목요일,서울특별시 중랑구 면목동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,자전거,여,60세,중상,승용,여,29세,상해없음
2020021400100621,2020년 2월 14일 22시,금요일,서울특별시 구로구 개봉동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,자전거,남,39세,상해없음,보행자,여,56세,경상
2020021500100170,2020년 2월 15일 11시,토요일,서울특별시 용산구 이촌동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,여,49세,경상,자전거,남,66세,중상
2020021500100362,2020년 2월 15일 17시,토요일,서울특별시 영등포구 대림동,부상신고사고,0,0,0,1,차대차 - 기타,중앙선침범,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,59세,부상신고,승용,남,64세,상해없음
